SupplyPort 1	Current turn 1	Port pressure 55
Elapsed	Pressure	Flow rate	Modelled cm3 H2	
5.77	0.448752	327.4	1889.1
5.78	0.448752	327.4	1892.37
5.79	0.448752	327.4	1895.65
5.8	0.448752	327.4	1898.92
5.81	0.448752	327.4	1902.19
5.82	0.448752	327.4	1905.47
5.83	0.448752	327.4	1908.74
5.84	0.448752	327.4	1912.01
5.85	0.448752	327.4	1915.29
5.86	0.448752	327.4	1918.56
5.87	0.448752	327.4	1921.84
5.88	0.448752	327.4	1925.11
5.89	0.448752	327.4	1928.38
5.9	0.448752	327.4	1931.66
5.91	0.448752	327.4	1934.93
5.92	0.448752	327.4	1938.21
5.93	0.448752	327.4	1941.48
5.94	0.448752	327.4	1944.75
5.95	0.448752	327.4	1948.03
5.96	0.448752	327.4	1951.3
5.97	0.448752	327.4	1954.58
5.98	0.448752	327.4	1957.85
5.99	0.448752	327.4	1961.12
6	0.448752	327.4	1964.4
6.01	0.448752	327.4	1967.67
6.02	0.448752	327.4	1970.95
6.03	0.448752	327.4	1974.22
6.04	0.448752	327.4	1977.49
6.05	0.448752	327.4	1980.77
6.06	0.448752	327.4	1984.04
6.07	0.448752	327.4	1987.32
6.08	0.448752	327.4	1990.59
6.09	0.448752	327.4	1993.86
6.1	0.448752	327.4	1997.14
6.11	0.448752	327.4	2000.41
6.12	0.448752	327.4	2003.69
6.13	0.448752	327.4	2006.96
6.14	0.448752	327.4	2010.23
6.15	0.448752	327.4	2013.51
6.16	0.448752	327.4	2016.78
6.17	0.448752	327.4	2020.06
6.18	0.448752	327.4	2023.33
6.19	0.448752	327.4	2026.6
6.2	0.448752	327.4	2029.88
6.21	0.448752	327.4	2033.15
6.22	0.448752	327.4	2036.43
6.23	0.448752	327.4	2039.7
6.24	0.448752	327.4	2042.97
6.25	0.448752	327.4	2046.25
6.26	0.448752	327.4	2049.52
6.27	0.448752	327.4	2052.8
6.28	0.448752	327.4	2056.07
6.29	0.448752	327.4	2059.34
6.3	0.448752	327.4	2062.62
6.31	0.448752	327.4	2065.89
6.32	0.448752	327.4	2069.17
6.33	0.448752	327.4	2072.44
6.34	0.448752	327.4	2075.71
6.35	0.448752	327.4	2078.99
6.36	0.448752	327.4	2082.26
6.37	0.448752	327.4	2085.54
6.38	0.448752	327.4	2088.81
6.39	0.448752	327.4	2092.08
6.4	0.448752	327.4	2095.36
6.41	0.448752	327.4	2098.63
6.42	0.448752	327.4	2101.91
6.43	0.448752	327.4	2105.18
6.44	0.448752	327.4	2108.45
6.45	0.448752	327.4	2111.73
6.46	0.448752	327.4	2115
6.47	0.448752	327.4	2118.28
6.48	0.448752	327.4	2121.55
6.49	0.448752	327.4	2124.82
6.5	0.448752	327.4	2128.1
6.51	0.448752	327.4	2131.37
6.52	0.448752	327.4	2134.65
6.53	0.448752	327.4	2137.92
6.54	0.448752	327.4	2141.19
6.55	0.448752	327.4	2144.47
6.56	0.448752	327.4	2147.74
6.57	0.448752	327.4	2151.02
6.58	0.448752	327.4	2154.29
6.59	0.448752	327.4	2157.56
6.6	0.448752	327.4	2160.84
6.61	0.448752	327.4	2164.11
6.62	0.448752	327.4	2167.39
6.63	0.448752	327.4	2170.66
6.64	0.448752	327.4	2173.93
6.65	0.448752	327.4	2177.21
6.66	0.448752	327.4	2180.48
6.67	0.448752	327.4	2183.76
6.68	0.448752	327.4	2187.03
6.69	0.448752	327.4	2190.3
6.7	0.448752	327.4	2193.58
6.71	0.448752	327.4	2196.85
6.72	0.448752	327.4	2200.13
6.73	0.448752	327.4	2203.4
6.74	0.448752	327.4	2206.67
6.75	0.448752	327.4	2209.95
6.76	0.448752	327.4	2213.22
6.77	0.448752	327.4	2216.5
6.78	0.448752	327.4	2219.77
6.79	0.448752	327.4	2223.04
6.8	0.448752	327.4	2226.32
6.81	0.448752	327.4	2229.59
6.82	0.448752	327.4	2232.87
6.83	0.448752	327.4	2236.14
6.84	0.448752	327.4	2239.41
6.85	0.448752	327.4	2242.69
6.86	0.448752	327.4	2245.96
6.87	0.448752	327.4	2249.24
6.88	0.448752	327.4	2252.51
6.89	0.448752	327.4	2255.78
6.9	0.448752	327.4	2259.06
6.91	0.448752	327.4	2262.33
6.92	0.448752	327.4	2265.61
6.93	0.448752	327.4	2268.88
6.94	0.448752	327.4	2272.15
6.95	0.448752	327.4	2275.43
6.96	0.448752	327.4	2278.7
6.97	0.448752	327.4	2281.98
6.98	0.448752	327.4	2285.25
6.99	0.448752	327.4	2288.52
7	0.448752	327.4	2291.8
7.01	0.448752	327.4	2295.07
7.02	0.448752	327.4	2298.35
7.03	0.448752	327.4	2301.62
7.04	0.448752	327.4	2304.89
7.05	0.448752	327.4	2308.17
7.06	0.448752	327.4	2311.44
7.07	0.448752	327.4	2314.72
7.08	0.448752	327.4	2317.99
7.09	0.448752	327.4	2321.26
7.1	0.448752	327.4	2324.54
7.11	0.448752	327.4	2327.81
7.12	0.448752	327.4	2331.09
7.13	0.448752	327.4	2334.36
7.14	0.448752	327.4	2337.63
7.15	0.448752	327.4	2340.91
7.16	0.448752	327.4	2344.18
7.17	0.448752	327.4	2347.46
7.18	0.448752	327.4	2350.73
7.19	0.448752	327.4	2354
7.2	0.448752	327.4	2357.28
